timestamp,temperature,humidity,pm1_0,pm2_5,pm10,risk_label
2021-11-18,9.12,95,4.72,6.62,7.81,Yellow
2021-11-18,11.51,85,2.83,4.12,6.43,Green
2021-11-18,11.79,93,2.27,3.35,3.87,Yellow
2021-11-19,2.43000000000001,80,0.51,0.69,1.85,Yellow
2021-11-19,10.86,97,2.97,3.94,4.27,Green
2021-11-19,11.77,91,2.4,3.32,7.05,Yellow
2021-11-20,9.45000000000005,87,1.45,2.12,2.45,Yellow
2021-11-20,10.3,81,2.09,2.97,3.62,Yellow
2021-11-20,10.83,93,4.6,6.58,11.06,Yellow
2021-11-21,7.03000000000003,81,0.73,1.07,1.91,Yellow
2021-11-21,8.12,79,5.26,7.16,7.78,Yellow
2021-11-21,9.58000000000004,92,4.93,6.61,9.24,Yellow
2021-11-22,10.42,84,0.77,1.04,2.21,Green
2021-11-22,10.52,86,2.54,3.62,4.9,Yellow
2021-11-23,4.47000000000003,98,5.95,8.06,8.74,Red
2021-11-23,4.52000000000004,84,2.22,3.25,3.75,Green
2021-11-23,9.49000000000001,90,0.91,1.29,1.54,Yellow
2021-11-24,4.42000000000002,86,1.09,1.49,1.76,Yellow
2021-11-24,7.66000000000003,94,12.01,16.59,17.68,Green
2021-11-25,4.11000000000001,80,0.58,0.8,1.82,Yellow
2021-11-25,1.75,80,4.52,6.09,9.41,Red
2021-11-25,6.67000000000002,98,2.76,3.81,4.57,Green
2021-11-26,8.15000000000003,75,8.06,11.04,13.28,Yellow
2021-11-26,2.22000000000003,93,6.65,8.93,9.34,Green
2021-11-26,2.94,94,10.53,14.96,16.03,Yellow
2021-11-26,5.04000000000002,97,3.27,4.41,5.03,Green
2021-11-26,13.75,86,2.27,3.42,5.83,Yellow
2021-11-27,2.88,75,8.63,12.33,14.22,Yellow
2021-11-27,4.12,94,11.81,15.56,16.94,Green
2021-11-27,6.82000000000005,96,2.03,2.89,5.33,Green
2021-11-28,5.66000000000003,93,7.93,10.91,12.18,Yellow
2021-11-28,3.0,81,4.97,6.9,11.37,Green
2021-11-28,7.46000000000004,95,1.65,2.32,2.56,Green
2021-11-28,10.09,72,0.78,1.1,2.3,Yellow
2021-11-29,6.63,93,1.72,2.36,3.11,Yellow
2021-11-29,8.19,87,3.83,5.91,7.42,Yellow
2021-11-30,5.70000000000005,92,26.48,37.9,39.35,Yellow
2021-11-30,6.83000000000004,96,1.87,2.53,2.89,Green
2021-11-30,8.33000000000004,98,1.36,2.09,2.17,Yellow
2021-11-30,9.41000000000003,90,0.75,1.01,1.35,Green
2021-11-30,8.84000000000003,93,3.19,4.75,5.43,Yellow
2021-12-01,6.41000000000003,83,34.16,44.02,47.56,Yellow
2021-12-01,4.99000000000001,96,2.0,2.82,4.12,Green
2021-12-01,10.2,97,2.73,4.05,5.53,Green
2021-12-01,10.42,83,1.17,1.64,1.83,Green
